[71683] training's rmse: 0.102658       training's l2: 0.0105386        valid_1's rmse: 0.102705        valid_1's l2: 0.0105482
[71684] training's rmse: 0.102679       training's l2: 0.010543 valid_1's rmse: 0.102726        valid_1's l2: 0.0105526
[71685] training's rmse: 0.102738       training's l2: 0.0105551        valid_1's rmse: 0.102785        valid_1's l2: 0.0105647
[71686] training's rmse: 0.102789       training's l2: 0.0105655        valid_1's rmse: 0.102835        valid_1's l2: 0.010575
[71687] training's rmse: 0.102744       training's l2: 0.0105563        valid_1's rmse: 0.10279 valid_1's l2: 0.0105659
[71688] training's rmse: 0.102772       training's l2: 0.0105622        valid_1's rmse: 0.102819        valid_1's l2: 0.0105717
[71689] training's rmse: 0.10283        training's l2: 0.0105741        valid_1's rmse: 0.102876        valid_1's l2: 0.0105836
[71690] training's rmse: 0.102843       training's l2: 0.0105768        valid_1's rmse: 0.10289 valid_1's l2: 0.0105863
[71691] training's rmse: 0.102904       training's l2: 0.0105892        valid_1's rmse: 0.10295 valid_1's l2: 0.0105986
[71692] training's rmse: 0.102859       training's l2: 0.01058  valid_1's rmse: 0.102905        valid_1's l2: 0.0105894
[71693] training's rmse: 0.102901       training's l2: 0.0105886        valid_1's rmse: 0.102947        valid_1's l2: 0.010598
[71694] training's rmse: 0.102992       training's l2: 0.0106073        valid_1's rmse: 0.103037        valid_1's l2: 0.0106167
[71695] training's rmse: 0.102947       training's l2: 0.0105981        valid_1's rmse: 0.102992        valid_1's l2: 0.0106074
[71696] training's rmse: 0.102902       training's l2: 0.0105888        valid_1's rmse: 0.102948        valid_1's l2: 0.0105982
[71697] training's rmse: 0.102857       training's l2: 0.0105795        valid_1's rmse: 0.102903        valid_1's l2: 0.010589
[71698] training's rmse: 0.102812       training's l2: 0.0105703        valid_1's rmse: 0.102858        valid_1's l2: 0.0105798
[71699] training's rmse: 0.10289        training's l2: 0.0105863        valid_1's rmse: 0.102935        valid_1's l2: 0.0105957
[71700] training's rmse: 0.102845       training's l2: 0.0105771        valid_1's rmse: 0.102891        valid_1's l2: 0.0105865
[71701] training's rmse: 0.1028 training's l2: 0.0105678        valid_1's rmse: 0.102846        valid_1's l2: 0.0105773
[71702] training's rmse: 0.102822       training's l2: 0.0105724        valid_1's rmse: 0.102868        valid_1's l2: 0.0105819
[71703] training's rmse: 0.102777       training's l2: 0.0105632        valid_1's rmse: 0.102824        valid_1's l2: 0.0105727
[71704] training's rmse: 0.102732       training's l2: 0.0105539        valid_1's rmse: 0.102779        valid_1's l2: 0.0105636
[71705] training's rmse: 0.102838       training's l2: 0.0105756        valid_1's rmse: 0.102884        valid_1's l2: 0.0105851
[71706] training's rmse: 0.102872       training's l2: 0.0105827        valid_1's rmse: 0.102918        valid_1's l2: 0.0105922
[71707] training's rmse: 0.102827       training's l2: 0.0105734        valid_1's rmse: 0.102874        valid_1's l2: 0.010583
[71708] training's rmse: 0.102861       training's l2: 0.0105804        valid_1's rmse: 0.102907        valid_1's l2: 0.0105899
[71709] training's rmse: 0.102816       training's l2: 0.0105711        valid_1's rmse: 0.102863        valid_1's l2: 0.0105807
[71710] training's rmse: 0.102863       training's l2: 0.0105807        valid_1's rmse: 0.102909        valid_1's l2: 0.0105902
[71711] training's rmse: 0.102818       training's l2: 0.0105715        valid_1's rmse: 0.102864        valid_1's l2: 0.0105811
[71712] training's rmse: 0.102772       training's l2: 0.0105622        valid_1's rmse: 0.10282 valid_1's l2: 0.0105719
[71713] training's rmse: 0.102728       training's l2: 0.010553 valid_1's rmse: 0.102775        valid_1's l2: 0.0105627
[71714] training's rmse: 0.102755       training's l2: 0.0105586        valid_1's rmse: 0.102802        valid_1's l2: 0.0105683
[71715] training's rmse: 0.10271        training's l2: 0.0105494        valid_1's rmse: 0.102758        valid_1's l2: 0.0105591
[71716] training's rmse: 0.102779       training's l2: 0.0105636        valid_1's rmse: 0.102826        valid_1's l2: 0.0105732
[71717] training's rmse: 0.102735       training's l2: 0.0105544        valid_1's rmse: 0.102782        valid_1's l2: 0.0105641
[71718] training's rmse: 0.10269        training's l2: 0.0105451        valid_1's rmse: 0.102737        valid_1's l2: 0.0105549
[71719] training's rmse: 0.102645       training's l2: 0.0105359        valid_1's rmse: 0.102693        valid_1's l2: 0.0105458
[71720] training's rmse: 0.102656       training's l2: 0.0105383        valid_1's rmse: 0.102704        valid_1's l2: 0.0105481
[71721] training's rmse: 0.102612       training's l2: 0.0105292        valid_1's rmse: 0.10266 valid_1's l2: 0.010539
[71722] training's rmse: 0.102567       training's l2: 0.01052  valid_1's rmse: 0.102615        valid_1's l2: 0.0105299
[71723] training's rmse: 0.102522       training's l2: 0.0105108        valid_1's rmse: 0.10257 valid_1's l2: 0.0105207
[71724] training's rmse: 0.102607       training's l2: 0.0105281        valid_1's rmse: 0.102654        valid_1's l2: 0.0105379
[71725] training's rmse: 0.102623       training's l2: 0.0105315        valid_1's rmse: 0.102671        valid_1's l2: 0.0105413
[71726] training's rmse: 0.102578       training's l2: 0.0105223        valid_1's rmse: 0.102626        valid_1's l2: 0.0105321
[71727] training's rmse: 0.102534       training's l2: 0.0105132        valid_1's rmse: 0.102582        valid_1's l2: 0.010523
[71728] training's rmse: 0.10255        training's l2: 0.0105165        valid_1's rmse: 0.102598        valid_1's l2: 0.0105263
[71729] training's rmse: 0.102505       training's l2: 0.0105073        valid_1's rmse: 0.102553        valid_1's l2: 0.0105172
[71730] training's rmse: 0.102461       training's l2: 0.0104982        valid_1's rmse: 0.102509        valid_1's l2: 0.0105081
[71731] training's rmse: 0.102539       training's l2: 0.0105142        valid_1's rmse: 0.102587        valid_1's l2: 0.010524
[71732] training's rmse: 0.102617       training's l2: 0.0105302        valid_1's rmse: 0.102664        valid_1's l2: 0.0105399
[71733] training's rmse: 0.102651       training's l2: 0.0105373        valid_1's rmse: 0.102698        valid_1's l2: 0.010547
[71734] training's rmse: 0.102607       training's l2: 0.0105281        valid_1's rmse: 0.102654        valid_1's l2: 0.0105378
