iter	Passed	Remaining
2900	42924	1436723
2901	42945	1436903
2902	42963	1436992
2903	42979	1437014
2904	42993	1436994
2905	43007	1436940
2906	43022	1436942
2907	43038	1436969
2908	43054	1436978
2909	43069	1436982
2910	43084	1436957
2911	43099	1436954
2912	43113	1436936
2913	43125	1436831
2914	43142	1436873
2915	43157	1436868
2916	43171	1436820
2917	43185	1436787
2918	43199	1436740
2919	43216	1436810
2920	43233	1436869
2921	43247	1436819
2922	43265	1436900
2923	43279	1436865
2924	43294	1436857
2925	43309	1436859
2926	43326	1436900
2927	43341	1436892
2928	43355	1436852
2929	43370	1436856
2930	43384	1436807
2931	43403	1436926
2932	43420	1436977
2933	43435	1436986
2934	43451	1437011
2935	43464	1436936
2936	43479	1436929
2937	43493	1436889
2938	43508	1436863
2939	43522	1436820
2940	43535	1436745
2941	43551	1436772
2942	43567	1436802
2943	43582	1436787
2944	43596	1436765
2945	43611	1436743
2946	43624	1436673
2947	43638	1436644
2948	43653	1436636
2949	43667	1436573
2950	43682	1436594
2951	43697	1436563
2952	43710	1436498
2953	43727	1436547
2954	43742	1436554
2955	43757	1436539
2956	43772	1436539
2957	43787	1436511
2958	43801	1436479
2959	43816	1436482
2960	43829	1436409
2961	43845	1436433
2962	43860	1436400
2963	43875	1436414
2964	43889	1436349
2965	43904	1436350
2966	43920	1436377
2967	43934	1436349
2968	43949	1436316
2969	43964	1436311
2970	43977	1436238
2971	43992	1436230
2972	44005	1436152
2973	44019	1436136
2974	44035	1436153
2975	44049	1436096
2976	44064	1436089
2977	44078	1436056
2978	44094	1436069
2979	44110	1436092
2980	44123	1436047
2981	44137	1436004
2982	44153	1436001
2983	44167	1435986
2984	44181	1435943
2985	44197	1435956
2986	44213	1435993
2987	44228	1435986
2988	44243	1435965
2989	44257	1435936
2990	44271	1435870
2991	44283	1435794
2992	44299	1435803
2993	44314	1435782
2994	44328	1435743
2995	44342	1435719
2996	44358	1435740
2997	44373	1435739
2998	44389	1435737
2999	44404	1435757
3000	44417	1435656
3001	44434	1435721
3002	44450	1435763
3003	44465	1435737
3004	44480	1435736
3005	44495	1435721
3006	44510	1435705
3007	44523	1435652
3008	44538	1435649
3009	44556	1435721
3010	44573	1435793
3011	44587	1435751
3012	44601	1435688
3013	44616	1435696
3014	44633	1435743
3015	44649	1435757
3016	44664	1435753
3017	44679	1435754
3018	44693	1435722
3019	44708	1435696
3020	44723	1435687
3021	44739	1435731
3022	44754	1435723
3023	44768	1435684
3024	44783	1435651
3025	44797	1435636
3026	44811	1435587
3027	44826	1435582
3028	44841	1435578
3029	44855	1435529
3030	44868	1435451
3031	44882	1435407
3032	44897	1435405
3033	44913	1435416
3034	44929	1435445
3035	44944	1435439
3036	44959	1435429
3037	44973	1435385
3038	44986	1435333
3039	45002	1435339
3040	45018	1435353
3041	45030	1435263
3042	45045	1435247
3043	45058	1435196
3044	45074	1435209
3045	45091	1435252
3046	45107	1435271
3047	45124	1435338
3048	45138	1435304
3049	45153	1435277
3050	45169	1435313
3051	45183	1435259
3052	45198	1435266
3053	45215	1435303
3054	45230	1435313
3055	45246	1435318
3056	45260	1435280
3057	45275	1435294
3058	45291	1435301
3059	45307	1435324
3060	45323	1435354
3061	45337	1435297
3062	45351	1435286
3063	45365	1435234
3064	45380	1435226
3065	45393	1435154
3066	45410	1435210
3067	45425	1435207
3068	45440	1435177
3069	45455	1435181
3070	45470	1435179
3071	45483	1435113
3072	45498	1435077
3073	45513	1435074
3074	45528	1435065
3075	45544	1435082
3076	45558	1435066
3077	45573	1435041
3078	45588	1435053
3079	45605	1435087
3080	45621	1435113
3081	45635	1435065
3082	45650	1435053
3083	45664	1435016
3084	45680	1435058
3085	45696	1435085
3086	45711	1435051
3087	45728	1435107
3088	45742	1435082
3089	45755	1435019
3090	45771	1435040
3091	45786	1435017
3092	45801	1434999
3093	45816	1434990
3094	45831	1434989
3095	45847	1435010
3096	45860	1434942
3097	45876	1434954
3098	45891	1434945
3099	45906	1434952
3100	45922	1434973
3101	45940	1435040
3102	45953	1434986
3103	45968	1434982
3104	45983	1434962
3105	45996	1434909
3106	46013	1434954
3107	46028	1434954
3108	46044	1434961
3109	46058	1434908
3110	46073	1434919
3111	46088	1434917
3112	46105	1434943
3113	46118	1434888
3114	46135	1434924
3115	46148	1434880
3116	46162	1434841
3117	46177	1434820
3118	46193	1434851
3119	46210	1434879
3120	46225	1434888
3121	46237	1434798
3122	46251	1434755
3123	46266	1434750
3124	46282	1434747
3125	46295	1434687
3126	46310	1434692
3127	46325	1434676
3128	46341	1434691
3129	46356	1434679
3130	46371	1434682
3131	46388	1434711
3132	46402	1434689
3133	46418	1434698
3134	46433	1434703
3135	46450	1434744
3136	46464	1434722
3137	46479	1434705
3138	46494	1434704
3139	46510	1434727
3140	46525	1434705
3141	46540	1434705
3142	46554	1434663
3143	46571	1434709
3144	46588	1434751
3145	46601	1434699
3146	46616	1434669
3147	46628	1434593
3148	46645	1434630
3149	46660	1434613
3150	46673	1434542
3151	46688	1434540
3152	46701	1434485
3153	46716	1434473
3154	46733	1434513
3155	46749	1434525
3156	46764	1434530
3157	46777	1434473
3158	46793	1434496
3159	46809	1434517
3160	46824	1434509
3161	46840	1434520
3162	46856	1434545
3163	46871	1434521
3164	46885	1434496
3165	46900	1434474
3166	46916	1434510
3167	46936	1434648
3168	46952	1434674
3169	46968	1434699
3170	46986	1434783
3171	47004	1434849
3172	47022	1434927
3173	47039	1434989
3174	47057	1435066
3175	47075	1435162
3176	47093	1435234
3177	47111	1435305
3178	47126	1435309
3179	47141	1435300
3180	47156	1435288
3181	47171	1435273
3182	47188	1435321
3183	47202	1435285
3184	47218	1435307
3185	47233	1435287
3186	47247	1435253
3187	47263	1435275
3188	47277	1435242
3189	47291	1435211
3190	47305	1435170
3191	47321	1435183
3192	47338	1435227
3193	47355	1435286
3194	47372	1435325
3195	47390	1435415
3196	47407	1435473
3197	47423	1435477
3198	47441	1435575
3199	47458	1435624
3200	47475	1435658
3201	47492	1435707
3202	47510	1435805
3203	47530	1435948
3204	47551	1436109
3205	47571	1436246
3206	47590	1436355
3207	47607	1436413
3208	47623	1436440
3209	47639	1436450
3210	47655	1436474
3211	47673	1436553
3212	47690	1436601
3213	47705	1436591
3214	47719	1436564
3215	47735	1436563
3216	47749	1436531
3217	47764	1436517
3218	47777	1436460
3219	47791	1436416
3220	47807	1436425
3221	47825	1436501
3222	47840	1436517
3223	47855	1436481
3224	47870	1436496
3225	47883	1436414
3226	47898	1436397
3227	47912	1436364
3228	47928	1436373
3229	47942	1436351
3230	47958	1436374
3231	47975	1436411
3232	47989	1436371
3233	48004	1436364
3234	48018	1436334
3235	48033	1436307
3236	48048	1436297
3237	48064	1436318
3238	48077	1436244
3239	48091	1436227
3240	48108	1436277
3241	48124	1436278
3242	48140	1436314
3243	48158	1436379
3244	48172	1436344
3245	48184	1436250
3246	48200	1436264
3247	48216	1436281
3248	48230	1436251
3249	48246	1436264
3250	48260	1436225
3251	48274	1436194
3252	48288	1436134
3253	48302	1436111
3254	48316	1436070
3255	48331	1436059
3256	48344	1435991
3257	48359	1435973
3258	48375	1435998
3259	48392	1436031
3260	48406	1436003
3261	48420	1435961
3262	48435	1435941
3263	48451	1435980
3264	48466	1435952
3265	48481	1435962
3266	48495	1435914
3267	48510	1435902
3268	48525	1435891
3269	48542	1435948
3270	48557	1435917
3271	48573	1435959
3272	48594	1436108
3273	48614	1436243
3274	48630	1436273
3275	48645	1436272
3276	48662	1436320
3277	48679	1436353
3278	48694	1436355
3279	48709	1436341
3280	48725	1436356
3281	48741	1436372
3282	48756	1436356
3283	48770	1436319
3284	48785	1436315
3285	48800	1436293
3286	48814	1436266
3287	48830	1436270
3288	48843	1436224
3289	48858	1436215
3290	48872	1436164
3291	48887	1436141
3292	48901	1436114
3293	48915	1436073
3294	48930	1436055
3295	48947	1436113
3296	48963	1436133
3297	48977	1436095
3298	48992	1436064
3299	49007	1436057
3300	49021	1436017
3301	49038	1436078
3302	49052	1436042
3303	49068	1436068
3304	49083	1436057
3305	49099	1436050
3306	49114	1436042
3307	49129	1436031
3308	49144	1436032
3309	49159	1436033
3310	49174	1436002
3311	49189	1436007
3312	49203	1435961
3313	49217	1435918
3314	49232	1435898
3315	49248	1435928
3316	49262	1435887
3317	49276	1435864
3318	49290	1435813
3319	49306	1435836
3320	49321	1435821
3321	49335	1435779
3322	49353	1435866
3323	49371	1435924
3324	49389	1435997
3325	49408	1436127
3326	49424	1436121
3327	49439	1436121
3328	49454	1436100
3329	49469	1436097
3330	49485	1436120
3331	49500	1436111
3332	49517	1436147
3333	49532	1436153
3334	49548	1436151
3335	49561	1436085
3336	49574	1436025
3337	49586	1435939
3338	49602	1435942
3339	49616	1435917
3340	49633	1435944
3341	49645	1435860
3342	49660	1435843
3343	49674	1435814
3344	49687	1435751
3345	49704	1435772
3346	49719	1435779
3347	49735	1435782
3348	49748	1435738
3349	49764	1435731
3350	49777	1435666
3351	49791	1435629
3352	49803	1435527
3353	49818	1435513
3354	49834	1435541
3355	49851	1435582
3356	49865	1435544
3357	49880	1435532
3358	49895	1435544
3359	49913	1435607
3360	49930	1435640
3361	49943	1435573
3362	49958	1435584
3363	49974	1435587
3364	49990	1435597
3365	50004	1435565
3366	50017	1435515
3367	50032	1435486
3368	50047	1435475
3369	50063	1435491
3370	50079	1435512
3371	50094	1435509
3372	50108	1435455
3373	50122	1435430
3374	50137	1435415
3375	50153	1435434
3376	50169	1435441
3377	50185	1435469
3378	50198	1435391
3379	50212	1435378
3380	50227	1435353
3381	50241	1435305
3382	50255	1435272
3383	50271	1435287
3384	50284	1435228
3385	50299	1435222
3386	50313	1435183
3387	50329	1435194
3388	50342	1435135
3389	50358	1435133
3390	50373	1435140
3391	50388	1435112
3392	50403	1435107
3393	50417	1435083
3394	50433	1435097
3395	50450	1435121
3396	50463	1435069
3397	50478	1435058
3398	50493	1435047
3399	50508	1435023
3400	50524	1435039
3401	50541	1435109
3402	50556	1435099
3403	50572	1435102
3404	50587	1435099
3405	50601	1435048
3406	50617	1435063
3407	50631	1435042
3408	50645	1435006
3409	50662	1435054
3410	50680	1435122
3411	50695	1435109
3412	50709	1435065
3413	50725	1435089
3414	50740	1435061
3415	50757	1435104
3416	50771	1435085
3417	50788	1435123
3418	50802	1435086
3419	50815	1435012
3420	50834	1435109
3421	50852	1435186
3422	50869	1435236
3423	50886	1435271
3424	50903	1435322
3425	50921	1435389
3426	50936	1435401
3427	50953	1435437
3428	50966	1435365
3429	50982	1435380
3430	50995	1435326
3431	51011	1435340
3432	51027	1435356
3433	51041	1435305
3434	51057	1435334
3435	51073	1435355
3436	51087	1435322
3437	51102	1435295
3438	51119	1435348
3439	51134	1435331
3440	51147	1435260
3441	51162	1435244
3442	51178	1435263
3443	51192	1435245
3444	51208	1435249
3445	51224	1435253
3446	51238	1435232
3447	51253	1435224
3448	51269	1435225
3449	51284	1435224
3450	51300	1435236
3451	51314	1435213
3452	51330	1435220
3453	51345	1435203
3454	51360	1435201
3455	51376	1435200
3456	51391	1435198
3457	51406	1435197
3458	51422	1435206
3459	51440	1435280
3460	51455	1435263
3461	51467	1435167
3462	51483	1435180
3463	51498	1435173
3464	51513	1435164
3465	51527	1435116
3466	51541	1435082
3467	51554	1435017
3468	51571	1435059
3469	51587	1435073
3470	51599	1435001
3471	51613	1434954
3472	51628	1434934
3473	51640	1434857
3474	51654	1434803
3475	51669	1434781
3476	51683	1434755
3477	51700	1434797
3478	51716	1434815
3479	51731	1434795
3480	51746	1434796
3481	51762	1434799
3482	51777	1434797
3483	51791	1434775
3484	51805	1434732
3485	51821	1434742
3486	51836	1434722
3487	51851	1434703
3488	51867	1434724
3489	51882	1434721
3490	51896	1434696
3491	51911	1434683
3492	51927	1434679
3493	51941	1434652
3494	51956	1434647
3495	51969	1434562
3496	51984	1434570
3497	51999	1434548
3498	52014	1434542
3499	52029	1434530
3500	52044	1434513
3501	52063	1434615
3502	52080	1434672
3503	52094	1434621
3504	52109	1434614
3505	52125	1434630
3506	52139	1434589
3507	52151	1434503
3508	52168	1434532
3509	52183	1434516
3510	52196	1434458
3511	52211	1434450
3512	52225	1434422
3513	52241	1434420
3514	52257	1434429
3515	52270	1434374
3516	52286	1434380
3517	52302	1434419
3518	52320	1434468
3519	52335	1434467
3520	52350	1434464
3521	52365	1434449
3522	52381	1434469
3523	52395	1434425
3524	52410	1434417
3525	52425	1434405
3526	52439	1434363
3527	52455	1434371
3528	52468	1434301
3529	52483	1434289
3530	52495	1434199
3531	52509	1434174
3532	52523	1434122
3533	52539	1434139
3534	52553	1434099
3535	52569	1434130
3536	52585	1434138
3537	52600	1434119
3538	52613	1434065
3539	52627	1434034
3540	52643	1434049
3541	52659	1434065
3542	52674	1434050
3543	52689	1434040
3544	52705	1434040
3545	52720	1434041
3546	52736	1434057
3547	52751	1434047
3548	52764	1433965
3549	52780	1433997
3550	52795	1433982
3551	52811	1433986
3552	52827	1434017
3553	52841	1433983
3554	52856	1433953
3555	52870	1433922
3556	52882	1433836
3557	52896	1433794
3558	52909	1433725
3559	52923	1433701
3560	52940	1433745
3561	52955	1433734
3562	52969	1433680
3563	52982	1433627
3564	52997	1433607
3565	53012	1433591
3566	53026	1433567
3567	53041	1433560
3568	53056	1433535
3569	53070	1433495
3570	53084	1433456
3571	53099	1433454
3572	53115	1433452
3573	53130	1433447
3574	53144	1433410
3575	53160	1433432
3576	53173	1433369
3577	53189	1433379
3578	53203	1433330
3579	53220	1433372
3580	53237	1433427
3581	53252	1433409
3582	53268	1433437
3583	53289	1433588
3584	53305	1433606
3585	53324	1433685
3586	53340	1433716
3587	53357	1433765
3588	53375	1433812
3589	53390	1433811
3590	53403	1433755
3591	53418	1433732
3592	53433	1433717
3593	53449	1433737
3594	53464	1433729
3595	53479	1433708
3596	53494	1433694
3597	53509	1433688
3598	53523	1433656
3599	53538	1433640
3600	53554	1433644
3601	53572	1433725
3602	53588	1433739
3603	53603	1433727
3604	53617	1433687
3605	53636	1433783
3606	53657	1433923
3607	53673	1433942
3608	53693	1434076
3609	53711	1434145
3610	53727	1434161
3611	53745	1434229
3612	53761	1434249
3613	53774	1434187
3614	53790	1434179
3615	53806	1434217
3616	53821	1434203
3617	53842	1434350
3618	53859	1434379
3619	53874	1434359
3620	53890	1434380
3621	53905	1434376
3622	53921	1434386
3623	53938	1434423
3624	53953	1434414
3625	53969	1434435
3626	53985	1434454
3627	54000	1434440
3628	54014	1434409
3629	54029	1434386
3630	54044	1434372
3631	54058	1434336
3632	54074	1434350
3633	54089	1434339
3634	54105	1434344
3635	54121	1434358
3636	54139	1434440
3637	54153	1434411
3638	54168	1434395
3639	54183	1434385
3640	54199	1434379
3641	54213	1434338
3642	54226	1434293
3643	54243	1434338
3644	54257	1434281
3645	54273	1434307
3646	54289	1434313
3647	54304	1434296
3648	54319	1434294
3649	54335	1434302
3650	54351	1434313
3651	54370	1434425
3652	54386	1434418
3653	54399	1434376
3654	54414	1434353
3655	54427	1434298
3656	54443	1434291
3657	54457	1434253
3658	54471	1434237
3659	54485	1434189
3660	54501	1434192
3661	54516	1434185
3662	54531	1434187
3663	54546	1434159
3664	54560	1434136
3665	54575	1434124
3666	54589	1434083
3667	54605	1434088
3668	54620	1434083
3669	54635	1434059
3670	54650	1434046
3671	54663	1433990
3672	54678	1433971
3673	54693	1433958
3674	54704	1433857
3675	54720	1433869
3676	54733	1433797
3677	54748	1433785
3678	54767	1433879
3679	54786	1433979
3680	54804	1434033
3681	54819	1434027
3682	54835	1434033
3683	54850	1434034
3684	54866	1434045
3685	54883	1434097
3686	54898	1434079
3687	54912	1434043
3688	54926	1434005
3689	54943	1434044
3690	54959	1434063
3691	54978	1434135
3692	54995	1434191
3693	55011	1434204
3694	55027	1434209
3695	55041	1434173
3696	55055	1434142
3697	55080	1434374
3698	55099	1434479
3699	55115	1434501
3700	55133	1434549
3701	55151	1434614
3702	55166	1434601
3703	55181	1434589
3704	55196	1434578
3705	55211	1434582
3706	55226	1434561
3707	55241	1434549
3708	55255	1434507
3709	55272	1434562
3710	55288	1434572
3711	55301	1434511
3712	55315	1434475
3713	55330	1434446
3714	55346	1434461
3715	55359	1434408
3716	55380	1434544
3717	55397	1434572
3718	55412	1434580
3719	55428	1434595
3720	55444	1434598
3721	55461	1434638
3722	55477	1434662
3723	55493	1434666
3724	55508	1434654
3725	55524	1434664
3726	55538	1434631
3727	55554	1434646
3728	55572	1434693
3729	55586	1434672
3730	55601	1434665
3731	55617	1434665
3732	55632	1434648
3733	55647	1434634
3734	55663	1434651
3735	55678	1434652
3736	55692	1434618
3737	55710	1434678
3738	55725	1434659
3739	55739	1434627
3740	55755	1434631
3741	55771	1434660
3742	55787	1434671
3743	55803	1434681
3744	55822	1434766
3745	55836	1434718
3746	55852	1434749
3747	55867	1434720
3748	55880	1434662
3749	55895	1434650
3750	55910	1434642
3751	55925	1434634
3752	55945	1434745
3753	55962	1434789
3754	55976	1434744
3755	55992	1434751
3756	56006	1434704
3757	56026	1434835
3758	56045	1434910
3759	56060	1434911
3760	56076	1434920
3761	56091	1434902
3762	56105	1434874
3763	56119	1434839
3764	56135	1434847
3765	56149	1434813
3766	56167	1434875
3767	56183	1434877
3768	56198	1434872
3769	56213	1434866
3770	56228	1434859
3771	56248	1434950
3772	56263	1434950
3773	56278	1434936
3774	56294	1434954
3775	56308	1434921
3776	56322	1434883
3777	56338	1434880
3778	56355	1434922
3779	56378	1435111
3780	56394	1435123
3781	56409	1435107
3782	56423	1435067
3783	56436	1435021
3784	56451	1435007
3785	56473	1435165
3786	56489	1435168
3787	56504	1435154
3788	56519	1435145
3789	56533	1435126
3790	56549	1435123
3791	56563	1435102
3792	56582	1435167
3793	56597	1435155
3794	56614	1435192
3795	56627	1435146
3796	56643	1435152
3797	56659	1435158
3798	56674	1435157
3799	56690	1435175
3800	56705	1435144
3801	56722	1435177
3802	56735	1435134
3803	56749	1435100
3804	56764	1435080
3805	56780	1435097
3806	56795	1435077
3807	56809	1435048
3808	56823	1434986
3809	56841	1435059
3810	56855	1435011
3811	56870	1435006
3812	56885	1434999
3813	56899	1434959
3814	56913	1434925
3815	56927	1434876
3816	56947	1434985
3817	56965	1435050
3818	56984	1435151
3819	57000	1435156
3820	57015	1435142
3821	57032	1435174
3822	57047	1435160
3823	57059	1435081
3824	57073	1435036
3825	57087	1435005
3826	57101	1434969
3827	57115	1434938
3828	57133	1434994
3829	57148	1434973
3830	57162	1434933
3831	57178	1434949
3832	57192	1434925
3833	57208	1434921
3834	57224	1434935
3835	57239	1434935
3836	57255	1434941
3837	57271	1434943
3838	57286	1434949
3839	57302	1434944
3840	57315	1434895
3841	57331	1434898
3842	57347	1434913
3843	57363	1434920
3844	57378	1434898
3845	57392	1434873
3846	57408	1434872
3847	57422	1434836
3848	57437	1434839
3849	57455	1434888
3850	57472	1434927
3851	57487	1434917
3852	57501	1434881
3853	57516	1434876
3854	57531	1434849
3855	57547	1434859
3856	57561	1434818
3857	57575	1434783
3858	57590	1434781
3859	57605	1434759
3860	57619	1434738
3861	57634	1434707
3862	57651	1434744
3863	57666	1434734
3864	57682	1434752
3865	57694	1434668
3866	57708	1434625
3867	57722	1434591
3868	57739	1434615
3869	57757	1434688
3870	57775	1434742
3871	57794	1434833
3872	57810	1434846
3873	57826	1434849
3874	57840	1434811
3875	57855	1434815
3876	57870	1434794
3877	57885	1434776
3878	57900	1434769
3879	57914	1434716
3880	57930	1434736
3881	57945	1434730
3882	57961	1434729
3883	57978	1434774
3884	57992	1434744
3885	58008	1434757
3886	58024	1434758
3887	58038	1434714
3888	58052	1434677
3889	58067	1434676
3890	58080	1434610
3891	58096	1434611
3892	58112	1434621
3893	58126	1434596
3894	58139	1434525
3895	58153	1434492
3896	58167	1434455
3897	58182	1434433
3898	58196	1434402
3899	58211	1434387
3900	58226	1434372
3901	58244	1434433
3902	58259	1434425
3903	58274	1434424
3904	58291	1434441
3905	58306	1434437
3906	58321	1434415
3907	58337	1434430
3908	58353	1434453
3909	58367	1434409
3910	58381	1434362
3911	58397	1434374
3912	58413	1434384
3913	58426	1434337
3914	58440	1434298
3915	58456	1434307
3916	58471	1434280
3917	58486	1434289
3918	58503	1434315
3919	58520	1434339
3920	58534	1434315
3921	58550	1434327
3922	58565	1434299
3923	58580	1434296
3924	58595	1434285
3925	58608	1434232
3926	58625	1434246
3927	58642	1434283
3928	58658	1434292
3929	58672	1434260
3930	58685	1434206
3931	58700	1434187
3932	58718	1434262
3933	58734	1434250
3934	58750	1434279
3935	58767	1434318
3936	58781	1434280
3937	58796	1434269
3938	58811	1434254
3939	58826	1434226
3940	58841	1434208
3941	58857	1434217
3942	58871	1434190
3943	58884	1434137
3944	58901	1434173
3945	58915	1434129
3946	58932	1434162
3947	58946	1434131
3948	58963	1434149
3949	58979	1434174
3950	58995	1434185
3951	59011	1434190
3952	59027	1434210
3953	59042	1434198
3954	59067	1434427
3955	59086	1434505
3956	59109	1434679
3957	59125	1434692
3958	59139	1434668
3959	59155	1434665
3960	59169	1434623
3961	59187	1434686
3962	59202	1434667
3963	59215	1434612
3964	59228	1434565
3965	59242	1434509
3966	59258	1434538
3967	59273	1434514
3968	59288	1434505
3969	59304	1434503
3970	59317	1434451
3971	59332	1434445
3972	59346	1434402
3973	59360	1434368
3974	59377	1434396
3975	59392	1434378
3976	59407	1434364
3977	59423	1434378
3978	59439	1434397
3979	59454	1434383
3980	59470	1434395
3981	59485	1434368
3982	59499	1434327
3983	59515	1434352
3984	59532	1434370
3985	59550	1434435
3986	59565	1434426
3987	59579	1434387
3988	59592	1434328
3989	59606	1434286
3990	59621	1434275
3991	59634	1434220
3992	59649	1434196
3993	59665	1434205
3994	59680	1434198
3995	59695	1434197
3996	59710	1434166
3997	59725	1434147
3998	59740	1434139
3999	59755	1434134
4000	59769	1434096
4001	59784	1434090
4002	59799	1434068
4003	59815	1434069
4004	59830	1434054
4005	59844	1434018
4006	59860	1434028
4007	59875	1434024
4008	59891	1434044
4009	59906	1434021
4010	59921	1434014
4011	59934	1433957
4012	59950	1433962
4013	59965	1433936
4014	59979	1433897
4015	59995	1433922
4016	60010	1433899
4017	60026	1433901
4018	60043	1433935
4019	60059	1433964
4020	60076	1433985
4021	60092	1434014
4022	60108	1434024
4023	60123	1433989
4024	60138	1433994
4025	60154	1433999
4026	60172	1434049
4027	60187	1434030
4028	60203	1434043
4029	60218	1434026
4030	60230	1433950
4031	60246	1433953
4032	60261	1433950
4033	60279	1434010
4034	60293	1433974
4035	60307	1433940
4036	60322	1433909
4037	60337	1433911
4038	60352	1433883
4039	60367	1433872
4040	60383	1433891
4041	60398	1433877
4042	60412	1433848
4043	60427	1433821
4044	60444	1433860
4045	60461	1433893
4046	60477	1433892
4047	60492	1433884
4048	60507	1433871
4049	60521	1433836
4050	60536	1433818
4051	60551	1433799
4052	60566	1433807
4053	60580	1433769
4054	60595	1433754
4055	60611	1433761
4056	60627	1433768
4057	60642	1433752
4058	60656	1433722
4059	60671	1433711
4060	60686	1433675
4061	60699	1433637
4062	60714	1433616
4063	60729	1433602
4064	60744	1433576
4065	60759	1433582
4066	60774	1433552
4067	60789	1433540
4068	60803	1433505
4069	60818	1433504
4070	60833	1433479
4071	60846	1433410
4072	60861	1433408
4073	60874	1433354
4074	60890	1433365
4075	60905	1433345
4076	60919	1433308
4077	60935	1433309
4078	60953	1433362
4079	60966	1433307
4080	60982	1433317
4081	60997	1433304
4082	61011	1433268
4083	61025	1433230
4084	61041	1433237
4085	61056	1433224
4086	61073	1433254
4087	61090	1433299
4088	61105	1433278
4089	61119	1433238
4090	61133	1433207
4091	61147	1433172
4092	61165	1433218
4093	61180	1433207
4094	61195	1433198
4095	61211	1433213
4096	61226	1433186
4097	61243	1433229
4098	61257	1433198
4099	61272	1433178
4100	61284	1433102
4101	61303	1433177
4102	61316	1433125
4103	61331	1433103
4104	61348	1433123
4105	61361	1433084
4106	61378	1433105
4107	61391	1433055
4108	61406	1433030
4109	61421	1433020
4110	61434	1432952
4111	61448	1432933
4112	61464	1432933
4113	61478	1432899
4114	61494	1432901
4115	61507	1432855
4116	61523	1432852
4117	61537	1432806
4118	61553	1432816
4119	61566	1432768
4120	61581	1432751
4121	61595	1432716
4122	61610	1432709
4123	61623	1432651
4124	61639	1432659
4125	61658	1432733
4126	61672	1432686
4127	61687	1432685
4128	61702	1432660
4129	61716	1432631
4130	61732	1432628
4131	61747	1432637
4132	61763	1432640
4133	61778	1432611
4134	61793	1432598
4135	61808	1432589
4136	61822	1432566
4137	61837	1432536
4138	61850	1432493
4139	61865	1432473
4140	61880	1432445
4141	61892	1432384
4142	61905	1432318
4143	61920	1432305
4144	61936	1432309
4145	61952	1432312
4146	61965	1432270
4147	61982	1432286
4148	61998	1432307
4149	62014	1432312
4150	62028	1432284
4151	62042	1432248
4152	62055	1432177
4153	62069	1432131
4154	62085	1432157
4155	62101	1432156
4156	62115	1432120
4157	62130	1432107
4158	62145	1432104
4159	62160	1432090
4160	62174	1432043
4161	62190	1432043
4162	62203	1432001
4163	62217	1431963
4164	62234	1431982
4165	62248	1431964
4166	62263	1431937
4167	62277	1431909
4168	62291	1431877
4169	62305	1431831
4170	62319	1431785
4171	62334	1431783
4172	62348	1431741
4173	62364	1431749
4174	62379	1431740
4175	62394	1431721
4176	62409	1431705
4177	62425	1431711
4178	62440	1431703
4179	62456	1431712
4180	62472	1431718
4181	62486	1431701
4182	62500	1431646
4183	62516	1431654
4184	62528	1431585
4185	62544	1431588
4186	62559	1431567
4187	62573	1431541
4188	62588	1431536
4189	62603	1431518
4190	62620	1431540
4191	62637	1431575
4192	62654	1431616
4193	62670	1431611
4194	62684	1431581
4195	62700	1431595
4196	62715	1431574
4197	62730	1431561
4198	62746	1431569
4199	62760	1431544
4200	62776	1431551
4201	62794	1431596
4202	62810	1431603
4203	62825	1431591
4204	62840	1431580
4205	62855	1431570
4206	62869	1431530
4207	62885	1431539
4208	62899	1431496
4209	62913	1431472
4210	62929	1431476
4211	62943	1431434
4212	62958	1431419
4213	62973	1431421
4214	62990	1431456
4215	63006	1431452
4216	63020	1431428
4217	63035	1431416
4218	63051	1431410
4219	63066	1431407
4220	63083	1431423
4221	63097	1431387
4222	63110	1431344
4223	63126	1431348
4224	63143	1431381
4225	63158	1431357
4226	63172	1431329
4227	63187	1431305
4228	63201	1431285
4229	63215	1431247
4230	63229	1431195
4231	63245	1431223
4232	63261	1431225
4233	63276	1431217
4234	63290	1431181
4235	63304	1431129
4236	63319	1431116
4237	63334	1431103
4238	63348	1431065
4239	63363	1431061
4240	63377	1431024
4241	63391	1430993
4242	63405	1430947
4243	63423	1430994
4244	63435	1430913
4245	63450	1430906
4246	63462	1430835
4247	63476	1430798
4248	63490	1430745
4249	63506	1430756
4250	63519	1430697
4251	63534	1430690
4252	63548	1430664
4253	63568	1430756
4254	63585	1430791
4255	63600	1430765
4256	63615	1430758
4257	63631	1430775
4258	63646	1430744
4259	63662	1430759
4260	63679	1430783
4261	63693	1430764
4262	63709	1430755
4263	63723	1430727
4264	63740	1430756
4265	63755	1430744
4266	63772	1430774
4267	63786	1430751
4268	63802	1430756
4269	63819	1430787
4270	63832	1430715
4271	63845	1430676
4272	63859	1430633
4273	63874	1430610
4274	63888	1430576
4275	63904	1430580
4276	63920	1430594
4277	63935	1430579
4278	63949	1430553
4279	63964	1430541
4280	63978	1430504
4281	63995	1430521
4282	64011	1430545
4283	64027	1430551
4284	64041	1430508
4285	64057	1430509
4286	64071	1430488
4287	64085	1430441
4288	64098	1430377
4289	64113	1430372
4290	64129	1430384
4291	64144	1430377
4292	64160	1430370
4293	64174	1430334
4294	64190	1430344
4295	64206	1430352
4296	64221	1430344
4297	64235	1430305
